id,title,link,content,gold_label
1091,قوتِ برداشت میں کمی محسوس ہو تو کیا کریں؟,https://jang.com.pk/news/1408691,معمولاتِ زندگی انجام دینے کے بعد تھکن کا شکار ہونا ایک عام سی بات ہے لیکن اگر آپ کو اکثر اپنی قوتِ برداشت معدوم پڑتی محسوس ہوتی یا جلد تھکاوٹ کا احساس ہوتا ہے یا پھر سانس کی روانی میں پریشانی محسوس کرتے ہیں تو اس ضمن میں فوری اقدامات کرنے کی ضرورت ہے۔ ان علامات کا مطلب ہے کہ زیادہ تر وقت بیٹھ کر، بہت زیادہ اسٹریس میں یا دوسری غیر صحت مندانہ سرگرمیوں میں گزارتے ہیں تو یہ بھی قوتِ برداشت میں کمی یا تھکاوٹ کی وجوہات ہو سکتی ہیں، اس سلسلے میں چند کارآمد مشورے درج ذیل میں دیے گئے ہیں۔ اس بات کو یقینی بنائیں کہ دن کا آغاز ناشتے سے ہو کیونکہ ناشتہ 24 گھنٹوں میں سب سے اہم کھانا ہوتا ہے، جو میٹابولزم کو تقویت دینے میں بہت کام آتا ہے۔ ہمارے لائف اسٹائل کا ہماری ذہنی اور جسمانی صحت کے ساتھ گہرا تعلق ہوتا ہے۔ اگر ناشتہ ٹھیک سے نہیں کریں گے تو اپنے میٹا بولزم کو کمزور کر لیں گے، اگر ممکن ہو تو اپنے ناشتے میں روزانہ جوَ کا دلیہ یا لال آٹے والی ڈبل روٹی اور انڈوں کو ضرور شامل کریں۔ کبھی کبھار پی نٹ بٹر سے اپنی کیلوریز بڑھانے کی کوشش کریں تاکہ زیادہ توانائی حاصل ہو۔ اگر کبھی بھی توانائی کی کمی محسوس کریں تو فوراً پانی پی لیں اور کوشش کریں کہ وقفے وقفے سے پانی اور مشروبات باقاعدگی سے لیتے رہیں۔ اگر ناشتے میں ایک گلاس چقندر کا جوس پی لیتے ہیں تو اس کے حیرت انگیز فوائد محسوس ہوں گے۔ چقندر میں بے پناہ نائٹریٹ ہوتا ہے، جو قوتِ برداشت بڑھاتا ہے، صبح نیم گرم پانی پینے سے بھی میٹا بولزم کو فائدہ ہوتا ہے اور نظامِ ہاضمہ بہترین طریقے سے کام کرتا ہے۔ آج کل خناق کی بیماری دوبارہ دیکھنے میں آ رہی ہے اور چھوٹے بچّے اِس کا زیادہ شکار ہو رہے ہیں۔ یہ عام طور پر ناک اور گلے کی نالیوں کو متاثر کرتا ہے۔ اگر آپ کھیلوں یا جسمانی سرگرمیوں میں حصہ لیتے ہیں تو میگنیشیئم روزانہ کی ڈائٹ کا لازمی حصہ ہونا چاہئے۔ میگنیشیئم گلوکوز کو توانائی میں تبدیل کرنے میں مدد کرتا ہے، جس سے تقویت ملتی ہے۔ ہرے پتوں والی سبزیاں، بادام، گریاں، بیج، مچھلی، سویا بین، ایواکاڈو، کیلا اور ڈارک چاکلیٹ میگنیشیئم کے حصول کا عمدہ ذریعہ ہیں۔ کچھ لوگ سوچتے ہیں کہ سارا دن کام کاج میں مصروف رہنے کے بعد ورزش کی کیا ضرورت رہ جاتی ہے؟ بات صرف اتنی سی ہے کہ باقاعدہ ورزش کرنے سے تھکن دور کی جا سکتی ہے اور فٹ رہ سکتے ہیں۔ چھوٹی چھوٹی ایکسر سائز جیسے روزانہ چند منٹ کی جاگنگ، واکنگ اور سوئمنگ مضبوط بناتی ہیں۔ رننگ اور سائیکلنگ ایک ہی وقت میں کیلوریز بھی جلا رہی ہوتی ہیں اور قوتِ برداشت بھی بڑھاتی ہیں۔ اگر گھر سے باہر نہیں جا سکتے تو گھر میں ٹریڈ مل پر رننگ یا جاگنگ کر سکتے ہیں۔ آرام دہ حالت میں دل و دماغ کو سکون پہنچانے کے لیے یوگا کرنے میں بھی کوئی مضائقہ نہیں۔ اس کے علاوہ ہفتہ وار مشکل ایکسر سائز جیسے جمپنگ اور ڈمبلنگ بھی اسٹیمنا کو مزید بڑھا سکتی ہیں، تاہم اس کے لیے ماہرین کی خدمات اور مشورے درکار ہوں گے۔ کاربوہائڈریٹ (نشاستے) سے بھرپور غذائیں جیسے کہ شکر قندی، براؤن بریڈ وغیرہ اسٹارچ اور شوگر فراہم کرتی ہیں، جو جسم میں توانائی میں تبدیل ہو کر قوتِ برداشت بڑھاتی ہیں۔ مزید یہ کہ روٹی، پاستا اور چاول میں موجود پیچیدہ کاربوہائڈریٹس، سادہ کاربوہائڈریٹس کے برعکس چاق و چوبند رکھتے ہیں اور سارا دن مستعدی سے کام کرنے میں مدد فراہم کرتے ہیں، یعنی یہ غذائیں سارا دن چلانے کے لیے ایندھن کا فریضہ انجام دیتی ہیں۔ اچھی جسمانی صحت کے لیے ورزش کو اپنے روز مرہ کے معمول کا حصہ بنانا ضروری ہے۔ اپنی خوراک میں تازہ پھلوں، میوہ جات اور جوَ کو بھی شامل رکھیں، یہ بلڈ شوگر کو کنٹرول میں رکھنے میں معاون ثابت ہوتے ہیں اور کولیسٹرول کی سطح کم رکھنے میں بھی مدد کرتے ہیں۔ جیسے آپ اپنا موبائل فون چارج کرنا نہیں بھولتے، اسی طرح آپ کو بھرپور نیند کے ساتھ خود کو چارج کرنے کی عادت ڈالنی ہو گی۔ کم از کم 7 سے 8 گھنٹے کی نیند لینے سے ذہنی و جسمانی لحاظ سے تازہ دم ہو کر ہر کام کر پائیں گے۔ اگر رات کو نیند نہ آئے تو مراقبہ یا یو گا کریں، اس سے ذہنی تھکن اور اسٹریس دور کرنے میں بھی مدد ملتی ہے۔ رات کھانا کھاتے ہی فوراً سونے سے جسم میں چربی کی مقدار بڑھنے کا خدشہ ہوتا ہے، اسی لیے رات کے کھانے اور سونے کے درمیان کم سے کم ایک گھنٹے کا وقفہ ضروری ہونا چاہیے۔ کھانا کھانے کے بعد تیز تیز چلنے سے میٹا بولزم اور نظامِ ہاضمہ بہتر ہوتا ہے۔ قوتِ برداشت بڑھانے کا مطلب یہ نہیں کہ جو ہاتھ میں آیا اسے کھا لیا، بلکہ یہ دیکھنا ہے کہ ایسا کیا کھایا جائے جو صحت بخش ہو۔ اپنے جسم کو مسلسل توانائی فراہم کرنے کے لیے بہترین طریقہ یہ ہے کہ دن میں تین3 وقت کے کھانے کو 5 وقت میں تقسیم کر دیا جائے۔ وٹامن سی والی غذائیں توانائی بڑھانے میں مدد کرتی ہیں، ان سے قوتِ مدافعت بھی بڑھتی ہے۔ کہا جاتا ہے کہ ایک سیب روزانہ کھانے سے ڈاکٹروں کو خود سے دور رکھا جا سکتا ہے۔ کینو، کیوی، لیمن، سنگترے، ہر قسم کی بیریز، سیب، امرود، گریپ فروٹ، پالک، شملہ مرچ، ٹماٹر، بروکلی، گوبھی وغیرہ وٹامن سی کے حصول کا عمدہ ذریعہ ہیں جبکہ مچھلی، انڈے، چکن، دودھ، پنیر، خشک میوے، دودھ، دہی، ہرے پتوں والی سبزیاں اور سارڈین مچھلی آئرن اور کیلشیئم کے حصول کا بہترین ذریعہ ہیں۔ جسمانی مشقت یا ایکسر سائز کرتے وقت بہت زیادہ پسینہ آنے سے جسم میں نمکیات کی کمی واقع ہونے لگتی ہے اور چکر آنے یا غنودگی ہونے سے اسٹیمنا کم ہونے لگتا ہے۔ یاد رکھیں اپنی توانائی بحال رکھنے کے لیے روزانہ 2300-2400 ملی گرام سوڈیئم درکار ہوتا ہے، جو روزانہ کی غذاؤں سے پورا ہو جاتا ہے، تاہم اس کی زیادتی بھی نقصان دہ ہوتی ہے۔ اس لیے چپس، فاسٹ فوڈز، کین فوڈ، پہلے سے تیار شدہ سوپ، فروزن فوڈز یا پراسیسڈ غذاؤں سے اجتناب ضروری ہے۔,science-technology
1092,آپریشنل وجوہات: لاہور تا ریاض 2 پی آئی اے پروازیں منسوخ,https://jang.com.pk/news/1408690,لاہور سے سعودی عرب کے دارالحکومت ریاض کے لیے پی آئی اے کی 2 پروازیں منسوخ ہو گئیں۔ لاہور سے ریاض کی پروازیں پی کے 725 اور 726 آپریشنل وجوہات کی بنا پر منسوخ کی گئی ہیں۔ دوسری جانب استنبول سے کراچی کی 2 پروازیں ایک سے سوا گھنٹے کی تاخیر کا شکار ہیں۔ آپریشنل وجوہات کے سبب 6 غیر ملکی پروازیں منسوخ کر دی گئیں جبکہ 15 تاخیر کا شکار ہیں۔ کراچی سے دبئی کی پی آئی اے کی پرواز پی کے 213 دو گھنٹے سے زائد کی تاخیر شکار ہو گئی۔ لاہور سے جدہ اور دبئی کی پروازوں کی آمد و روانگی میں بھی ایک گھنٹے سے زائد تاخیر ہوئی ہے۔,science-technology
1093,ٹرمپ کی کامیابی کے بعد خارجہ پالیسی پر انتہاپسندوں کے غلبے کا خدشہ ہے، امریکی جریدہ,https://jang.com.pk/news/1408799,امریکی جریدے فارن پالیسی  میں سیاسی امور کے ماہرین نے ڈونلڈ ٹرمپ  کی صدارتی انتخاب میں کامیابی کے بعد  خارجہ پالیسی پر انتہا پسندوں کے غلبے کا خدشہ ظاہر کیا ہے۔ امریکی جریدے میں شائع شدہ مضمون میں سیاسی امور کے ماہر نے لکھا کہ ٹرمپ کی پہلی مدت میں قومی سلامتی کےلیے کئی سیاسی تقرریاں  تین حصوں پر مشتمل تھی۔ جمہوریت میں ہمیشہ عوام کی رائے چلتی ہے، صرف جیت ہونے پر ہی ملک سے پیار کا اظہار نہیں کیا جاتا، جو بائیڈن سب سے بڑا حصہ  ماہرین، دوسرا تجربہ کار سینئر حکام جیسے مک ماسٹر اور جان بولٹن جبکہ تیسرا چھوٹا  مگر اثرورسوخ رکھنے والا گروپ  تھا۔ یہ گروپ ٹرمپ کی خواہشات کو کسی نتائج کی پرواہ کیے بغیر پورا کرنے کی کوشش کرتا تھا، یہ تیسرا گروپ ہی تھا جس نے افغانستان سے فوری طور پر نکلنے جیسے فیصلے جلدی میں لینے کی کوشش کی۔ ڈونلڈ ٹرمپ کی پوتی کائی کی جانب سے شیئر کی گئی تصویر میں ٹرمپ کی اہلیہ میلانیا موجود نہیں ہیں ٹرمپ کے دوسرے دور میں اس گروپ کا اثر و رسوخ پچھلے دور سے بھی زیادہ ہوگا اور موجودہ پالیسی سازی میں اس انتہاپسند گروپ کی بالادستی ہوگی۔ یہ دھڑا اعتدال پسند آوازوں  کو دبانے اور سویلین اور فوجی رینکس میں جن افرادکو ڈیپ اسٹیٹ کے نمائندوں کر طورپر دیکھتے ہیں  ان کو نکالنے کی کوشش کریں گے۔ یہ حکومتی مشنری کو ڈونلڈ ٹرمپ کے مخالفین اور ناقدین کیخلاف بھی استعما ل کرسکتے ہیں۔,world
1094,اسرائیل نے امریکا سے 25 جنگی طیارے خریدنے کا معاہدہ کرلیا,https://jang.com.pk/news/1408783,اسرائیل نے امریکی کمپنی سے 25 ایف-15 طیاروں کی خریداری کیلئے 5 ارب ڈالر سے زائد کا معاہدہ کرلیا۔ اسرائیلی میڈیا کے مطابق اسرائیلی فوج نے 5.2 ارب ڈالر کے معاہدے کے تحت بوئنگ کمپنی سے 25 جدید ایف-15 جنگی طیارے خریدنے کا اعلان کیا ہے، جن کی فراہمی 2031 میں شروع ہوگی۔ اسرائیلی میڈیا کا کہنا ہے کہ  حزب اللّٰہ کے ساتھ اکتوبر 2023 سے جاری لڑائی میں یہ اسرائیلی فوج کا 62واں جانی نقصان ہے۔ معاہدے کے مطابق اسرائیل کو ہر سال 4 سے 6 طیارے فراہم کیے جائیں گے۔ اسرائیلی وزارت دفاع کا کہنا ہے کہ یہ طیارے زیادہ فاصلے اور وزن لے جانے کی صلاحیت رکھتے ہیں، جو اسرائیلی فضائیہ کو مشرق وسطیٰ میں موجودہ اور مستقبل کے چیلنجز کا سامنا کرنے میں مدد دے گی۔ اسرائیل نے حالیہ جنگ کے دوران بھی امریکا سے بڑے پیمانے پر اسلحہ حاصل کیا ہے۔,world
1095,وزیر خزانہ کی برطرفی سے جرمن حکومت کو خطرہ لاحق، اپوزیشن کا اعتماد کا ووٹ لینے کا مطالبہ,https://jang.com.pk/news/1408781,جرمن حکومت خطرے میں پڑ گئی ہے، چانسلر اولاف شلز کے وزیر خزانہ کرسچن لِنڈنر کو برطرف کرتے ہی اپوزیشن نے ان سے فوری اعتماد کا ووٹ لینے اور الیکشن کا مطالبہ کر دیا۔ خبر ایجنسی کے مطابق معاشی سمت کے تعین کے حوالے سے جرمن چانسلر اور وزیر خزانہ میں کئی ہفتوں سے تنازع چل رہا تھا۔ گزشتہ روز چانسلر نے وزیر خزانہ کو برطرف کیا تو تین جماعتی اتحاد ٹوٹ گیا، جس کا فائدہ اپوزیشن جماعت کنزرویٹو نے اٹھایا۔ اپوزیشن جماعت نے جرمن چانسلر سے فوری اعتماد کا ووٹ لینے اور جرمنی میں انتخابات کروانے کا مطالبہ کیا ہے۔,world
1096,فتح کے بعد فیملی تصویر، ٹرمپ کی اہلیہ غائب، ایلون مسک اہل خانہ کے ساتھ موجود,https://jang.com.pk/news/1408779,امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کی فتح کے بعد ان کی پوتی نے اہلخانہ کی تصویر شیئر کردی، تصویر میں ٹیسلا اسپیس کمپنی کے مالک ایلون مسک کی فیملی بھی موجود ہے۔ سماجی رابطے کی ویب سائٹ ایکس پر ڈونلڈ ٹرمپ کی پوتی کائی کی جانب سے شیئر کی گئی تصویر میں ٹرمپ کی اہلیہ میلانیا موجود نہیں ہیں، جبکہ انہوں نے تصویر کے کیپشن میں اسے مکمل اسکواڈ قرار دیا ہے، جس پر صارفین کی جانب سے مختلف تبصرے بھی کیے گئے۔ ایوانکا ٹرمپ 2024 کی صدارتی دوڑ میں اپنے والد کی حمایت سے کافی حد تک دور ہیں اور عوامی سرگرمیوں سے گریز کرتے ہوئے اپنے خاندان کو ترجیح دے رہی ہیں۔ خیال رہے کہ دنیا کی امیر ترین شخصیات میں سے ایک ایلون مسک نے ڈونلڈ ٹرمپ کی 2024ء کی صدارتی مہم کےلیے نمایاں مالی مدد فراہم کی ہے۔ انہوں نے اکتوبر 2024ء تک ٹرمپ کی صدارتی مہم کےلیے تقریباً 132 ملین ڈالرز عطیہ کیے۔ مالی تعاون کے علاوہ ایلون مسک نے ٹرمپ کی صدارتی مہم کی سرگرمیوں میں بڑھ چڑھ کر حصہ بھی لیا، جس کا اعتراف خود ٹرمپ نے اپنے خطاب میں کیا۔ ڈونلڈ ٹرمپ نے صدارتی مہم کےلیے نمایاں مالی مدد پر ٹیسلا اور اسپیس ایکس کے سی ای او ایلون مسک کی تعریف کی اور کہا کہ ہمارے درمیان آج کی رات ایک نیا ستارہ موجود ہے، ایک نئے ستارے ایلون نے جنم لیا ہے، وہ ایک حیرت انگیز انسان ہیں، جنہوں نے 2 ہفتے تک فلاڈیلفیا، پینسلوینیا سمیت سوئنگ ریاستوں میں انتخابی مہم چلائی۔ واضح رہے کہ امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ امریکا کے 47ویں صدر منتخب ہوئے۔ وہ دوسری مرتبہ امریکا کے صدر منتخب ہوئے ہیں۔,world
1097,یوگنڈا کی پارلیمنٹ ریسلنگ رنگ میں بدل گئی، ارکان ایک دوسرے پر چڑھ دوڑے,https://jang.com.pk/news/1408771,یوگنڈا کی پارلیمنٹ میں نیشنل کافی ترمیمی بل 2024 پر بحث کے دوران ہنگامہ آرائی شروع ہوگئی۔ رکن پارلیمنٹ انتھونی اکل نے ساتھی رکن اسمبلی فرانسس زاکے کو گھونسا مارا، جس کے باعث فرانسس زاکے زخمی ہوگئے اور انہیں طبی امداد کےلیے اسپتال منتقل کرنا پڑا۔ زخمی رکن اسمبلی فرنسس زاکے اسپیکر کی سکیورٹی ٹیم کے ایوان میں اسلحہ لانے  پر احتجاج کر رہے تھے۔ واقعےکے بعد زاکے اور اکول سمیت 12 ایم پیز کو تین نشستوں کے لیے معطل کر دیا گیا ہے۔,world
1098,حزب اللّٰہ راکٹ حملہ: اسرائیل کی 1 فوجی کی ہلاکت، 3 زخمی ہونے کی تصدیق,https://jang.com.pk/news/1408762,اسرائیلی فوج نے لبنان کی مزاحمتی تنظیم حزب اللّٰہ کے راکٹ حملوں میں اپنے ایک فوجی کے مرنے اور 3 زخمی ہونے کی تصدیق کردی، اس طرح ہلاک فوجیوں کی تعداد 62 ہوگئی۔ اسرائیلی فوج نے کہا کہ گزشتہ روز شمالی اسرائیل پر حزب اللّٰہ کی جانب سے کیے جانے والے راکٹ حملوں میں ایک فوجی ہلاک ہو گیا۔ مرنے والے فوجی کی شناخت 20 سالہ سارجنٹ ایریل سوسنوف کے طور پر ہوئی، جو یروشلم کے 605ویں کامبیٹ انجینئرنگ بٹالین سے تعلق رکھتا تھا۔ نیتن یاہو نے اعتماد کی کمی کا حوالہ دیتے ہوئے اپنے طویل عرصے کے سیاسی حریف اور لیخود پارٹی کے رکن وزیر دفاع یو آوف گولانٹ کو برطرف کرنے کا اعلان کیا ہے۔ اسرائیلی میڈیا کا کہنا ہے کہ حزب اللّٰہ کے ساتھ اکتوبر 2023 سے جاری لڑائی میں یہ اسرائیلی فوج کا 62واں جانی نقصان ہے۔ گزشتہ روز حزب اللّٰہ نے 50 راکٹ اسرائیل کی جانب داغے تھے، جس میں ایک اسرائیلی فوجی ہلاک اور 3 زخمی ہوئے۔,world
1099,ڈونلڈ ٹرمپ کی کامیابی سے ایلون مسک کو راتوں رات اربوں ڈالرز کا فائدہ,https://jang.com.pk/news/1408754,امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کی کامیابی سے ٹیسلا اور اسپیس ایکس کے سی ای او ایلون مسک کی دولت میں راتوں رات اربوں ڈالرز کا فائدہ ہوا ہے۔ غیر ملکی میڈیا کی رپورٹس کے مطابق گزشتہ روز ڈونلڈ ٹرمپ نے اپنی جیت کا اعلان کرنے کے بعد ایلون مسک کو امریکا کا اسٹار قرار دیا تھا، جنہوں نے انتخابی مہم کے دوران  ناصرف انہیں مالی مدد فراہم کی تھی بلکہ ان کے لیے خود انتخابی مہم بھی چلائی تھی۔ میڈیا کی رپورٹس کے مطابق ڈونلڈ ٹرمپ کی کامیابی سے دنیا کے امیر ترین شخصیت ایلون مسک مزید امیر ہو گئے ہیں، ان کی دولت میں صرف ایک دن میں 26.5 ارب ڈالرز (73 کھرب پاکستانی روپے سے زائد) کا اضافہ ہوا ہے۔ نو منتخب امریکی صدر ڈونلڈ ٹرمپ نے اسپیس ایکس کے ملک ایلون مسک کو ستارہ قرار دے دیا۔ ایلون مسک امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کے پُرجوش حامی کے طور پر سامنے آئے۔ انہوں نے ڈونلڈ ٹرمپ کی انتخابی مہم کے لیے 11 کروڑ 90 لاکھ ڈالرز عطیہ کیے جبکہ سیاسی ریلیوں میں بھی شرکت کی۔ بلومبرگ کے مطابق اب اس کا فائدہ بھی انہیں ہوا ہے اور 26.5 ارب ڈالرز اضافے کے ساتھ ان کی دولت 290 ارب ڈالرز تک پہنچ گئی ہے۔ امریکی صدارتی انتخابات کے نتائج کے بعد ٹیسلا کے حصص کی قیمتوں میں 14.75 فیصد اضافہ ہوا۔ مجموعی طور پر 2 دن کے دوران اس کمپنی کے حصص کی قیمتوں میں 18.81 فیصد اضافہ ہوا ہے۔ واضح رہے کہ ایلون مسک ٹیسلا کے 21 فیصد حصص کے مالک ہیں اور ان کی مجموعی دولت کا 68 فیصد حصہ بھی اسی کمپنی کے حصص سے منسلک ہے۔,world
1100,آسٹریلیا: 16 سال سے چھوٹے بچوں کے سوشل میڈیا کے استعمال پر پابندی کی تیاری,https://jang.com.pk/news/1408720,آسٹریلیا میں 16 سال سے کم عمر بچوں کے سوشل میڈیا کے استعمال پر پابندی کے لیے قانون سازی کی جا رہی ہے۔ آسٹریلیا کے وزیرِ اعظم انتھونی البانیز نے کہا ہے کہ مجوزہ قوانین اگلے ہفتے پارلیمنٹ میں پیش کیے جائیں گے۔ ان کا کہنا ہے کہ ان قوانین کا مقصد سوشل میڈیا کے نقصان کو کم کرنا ہے جو آسٹریلوی بچوں کو پہنچ رہا ہے۔ دنیا دیکھتے ہی دیکھتے ’’ڈیجیٹل وَرلڈ‘‘ میں تبدیل... انتھونی البانیز نے کہا ہے کہ یہ والدین کے لیے ہے جو میری طرح ہمارے بچوں کی آن لائن حفاظت کے بارے میں پریشان ہیں۔ انہوں نے کہا کہ میں چاہتا ہوں کہ آسٹریلوی خاندان اس حوالے سے جان لیں کہ حکومت آپ کے ساتھ ہے۔ غیر ملکی میڈیا کے مطابق اس حوالے سے بہت سی تفصیلات پر بحث ہونا باقی ہے۔ جن بچوں کو والدین کی اجازت ہو گی ان پر پابندی کا اطلاق نہیں ہو گا۔ حکومت نے کہا ہے کہ پابندی کا اطلاق سوشل میڈیا پر پہلے سے موجود نوجوانوں پر نہیں ہو گا۔,world
1101,بارک اوباما نے ڈونلڈ ٹرمپ کے کامیابی پر کیا کہا؟,https://jang.com.pk/news/1408702,سابق امریکی صدر بارک اوباما نے ڈونلڈ ٹرمپ کی صدارتی انتخابات میں کامیابی پر اپنے ردِعمل کا اظہار کر دیا۔ بارک اوباما نے سوشل میڈیا ویب سائٹ ایکس پر ڈونلڈ ٹرمپ اور جے ڈی وینس کو صدارتی انتخابات میں کامیابی پر مبارک باد دی ہے۔ اُنہوں نے لکھا ہے کہ یہ بات واضح ہے کہ بہت سارے معاملات پر ریپبلکن امیدوار  کے ساتھ ہمارے گہرے اختلافات کے پیشِ نظر صدارتی انتخابات کا یہ نتیجہ ہماری امیدوں کے مطابق نہیں ہے لیکن اگر جمہوریت کو برقرار رکھنا ہے تو یہ  تسلیم کرنا ہو گا کہ ہمارا نقطۂ نظر ہمیشہ کامیاب نہیں ہو سکتا۔ سابق امریکی صدر نے لکھا ہے کہ  جمہوریت کو برقرار رکھنے کے لیے اقتدار کی پُرامن منتقلی کو قبول کرنے کے لیے ہمیشہ تیار رہنا چاہیے۔ اُنہوں نے لکھا ہے کہ مجھے اور مشعل کو نائب صدر کملا ہیرس اور گورنر ٹم والز پر فخر ہے، یہ دونوں ہی غیر معمولی شخصیات ہیں اور دونوں نے ایک قابلِ ذکر انتخابی مہم چلائی۔ بارک اوباما نے مزید لکھا ہے کہ ہم صدارتی انتخابات کے دوران دل و جان سے اپنے فرائض کی ادائیگی کرنے والے افسران اور رضا کاروں کے ہمیشہ شکر گزار رہیں گے۔ سابق امریکی صدر باراک اوباما نے صدارتی انتخابات کے نتائج سامنے آنے سے قبل عوام کے لیے اپنا خصوصی پیغام جاری کیا۔ اُنہوں نے لکھا کہ امریکا جیسے بڑے ملک میں جہاں مختلف رنگ و نسل کے لوگ رہتے ہیں تو ضروری نہیں کہ ہم ہمیشہ ایک دوسرے کی رائے سے اتفاق کریں۔ سابق امریکی صدر نے یہ بھی لکھا ہے کہ امریکا کی ترقی کے لیے ضروری ہے کہ ہم ان لوگوں کے ساتھ بھی نیک نیتی اور خوش اخلاقی سے پیش آئیں جن سے ہمارے شدید اختلافات ہیں۔ واضح رہے کہ امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کامیاب ہو گئے ہیں، وہ امریکا کے 47 ویں صدر منتخب ہوئے ہیں۔ ڈونلڈ ٹرمپ دوسری مرتبہ امریکا کے صدر منتخب ہوئے ہیں۔ امریکی صدارتی انتخاب میں 538 میں سے ریپبلکن امیدوار ڈونلڈ ٹرمپ نے 277 اور ڈیموکریٹ امیدوار کملا ہیرس نے 226 الیکٹورل ووٹ حاصل کیے ہیں۔,world
1102,الیکشن میں ہار مانتی ہوں: کملا ہیرس,https://jang.com.pk/news/1408684,ڈیموکریٹک صدارتی امیدار کملا ہیرس کا کہنا ہے کہ ہمیں الیکشن کے نتائج تسلیم کرنے چاہئیں، الیکشن میں ہار مانتی ہوں۔ الیکشن میں شکست کے بعد خطاب میں کملا ہیرس نے کہا ہے کہ جمہوریت کا اصول ہے ہارو تو شکست تسلیم کرو، جمہوریت اور آمریت میں یہی فرق ہے۔ الیکشن مہم میں ساتھ دینے والوں سے کملا ہیرس نے اظہارِ تشکر کرتے ہوئے کہا ہے کہ انتخابی مہم میں لوگوں کو متحد کرنے کی کوشش کی۔ کراچی امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ نے... انہوں نے کہا کہ گن وائلنس سے اپنے شہریوں کو محفوظ رکھنے کی جنگ میں ہار نہیں مانیں گے۔ کملا ہیرس کا یہ بھی کہنا ہے کہ ہماری لڑائی امریکا کے بہتر مستقبل کی لڑائی ہے، ستارے اندھیرے میں ہی نظر آتے ہیں۔ واضح رہے کہ امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کامیاب ہو گئے ہیں، وہ امریکا کے 47 ویں صدر منتخب ہو گئے ہیں۔ امریکی صدارتی انتخاب میں 538 الیکٹورل ووٹوں میں سے ریپبلکن امیدوار ڈونلڈ ٹرمپ نے 295 اور ڈیموکریٹ امیدوار کملا ہیرس نے 226 ووٹ حاصل کیے ہیں۔,world
1103,مقبوضہ کشمیر اسمبلی میں خصوصی حیثیت کی بحالی کی قرارداد منظور,https://jang.com.pk/news/1408679,مقبوضہ جموں و کشمیر اسمبلی نے کشمیر کی خصوصی حیثیت  کی بحالی کی قرارداد منظور کرلی، بھارت سے آرٹیکل 370 بحال کرنے کا مطالبہ کردیا۔ اسمبلی میں موجود بی جے پی ارکان کی جانب سے قرارداد کی شدید مخالفت کی گئی۔ قرارداد نائب وزیراعلیٰ اور نیشنل کانگریس کے رہنما سریندر سنگھ چودھری نے پیش کی۔ واضح رہے کہ بھارتی حکومت نے 5 اگست 2019 کو آرٹیکل 370 یکطرفہ طور پر منسوخ کر دیا تھا۔,world
1104,ڈیموکریٹس نے کملا ہیرس کی شکست کا ذمہ دار جوبائیڈن کو قرار دیدیا,https://jang.com.pk/news/1408609,امریکی صدارتی انتخابات میں کملا ہیرس کی شکست پر ڈیموکریٹک پارٹی کے رہنماؤں نے صدر جوبائیڈن پر تنقید کرتے ہوئے انہیں شکست کا ذمہ دار قرار دیا ہے۔ خبر رساں ادارے کے مطابق امریکی نائب صدر کملا ہیرس کی شکست پر کئی ڈیموکریٹک رہنما غصے میں ہیں اور وہ شکست کا ذمہ دار صدر جوبائیڈن کو قرار دے رہے ہیں۔ رپورٹس کے مطابق 3 ماہ قبل صدارتی انتخابات لڑنے کا اعلان کرنے والی کملا ہیرس کو صدر کی پالیسیز جاری رکھنے کے اعلان پر شکست ہوئی، ان کی اس شکست پر کچھ ڈیموکریٹس پارٹی کے مستقبل کے بارے میں سوالات اٹھا رہے ہیں۔ خبر رساں ادارے کے مطابق ڈیموکریٹس نے الزام لگایا کہ پارٹی نے صدر جوبائیڈن کی ذہنی صحت کے بارے میں اپنے حامیوں سے جھوٹ بولا، ڈونلڈ ٹرمپ سے مباحثے نے خطرے کی گھنٹی بجائی تھی اور پھر صدر کو انتخابی دوڑ سے باہر ہونا پڑا۔ ڈیموکریٹس نے کہا کہ صدر جوبائیڈن کو اپنی صحت سے متعلق کچھ چھپانا نہیں چاہیے تھا اور انہیں جلد انتخابی عمل سے دور ہوجانا چاہیے تھا۔ رپورٹس کے مطابق کملا ہیرس کے ایک معاون نے کہا ہے کہ نائب صدر کی انتخابی مہم شروع سے ہی ان کی غیرمقبول صدر کے ساتھ وفاداری کی وجہ سے برباد ہوگئی تھی۔ ان کا کہنا تھا کہ ڈیموکریٹس کسی ایسے شخص سے انتخاب جیت سکتے تھے جو صدر کی پالیسیز سے الگ ہوجاتا، امیدوار مختلف پالیسیاں پیش کرتا اور تبدیلی کے امیدوار کے طور پر عوام کے سامنے پیش ہوتا۔ خبر رساں ادارے کے مطابق اپریل 2023 میں جوبائیڈن نے اعلان کیا تھا کہ وہ دوبارہ انتخاب میں حصہ لیں گے، ان کے اس اعلان کو بہت سے ڈیموکریٹس نے شکوک و شبہات کے ساتھ خوش آمدید کہا تھا۔,world
